theta_deg,u_D_meV,fit_status,rmse_cG_fit,valid_fit,phase_grey_mask
3.05,2.0,fit_ok_best5,8.761927447654115e-07,True,False
3.05,2.5,fit_ok_best5,1.070073097005791e-06,True,False
3.05,3.0,fit_ok_best5,1.2296511780932022e-06,True,False
3.05,3.5,fit_ok_best5,0.0003308275826222,True,False
3.05,4.0,fit_ok_best5,0.0003665640755874,True,False
3.05,4.5,fit_ok_best5,0.0003544224675452,True,False
3.05,5.0,fit_ok_best5,0.0003062054299341,True,False
3.05,5.5,fit_ok_best5,0.0008957172006119,True,False
3.05,6.0,fit_ok_best5,0.009933696858693,True,False
3.05,6.5,fit_ok_best5,4.56552284011845e-06,True,False
3.05,7.0,fit_ok_best5,6.224111017380698e-06,True,False
3.05,7.5,fit_ok_best5,7.321478746865581e-06,True,False
3.05,8.0,fit_ok_best5,5.727104113633022e-06,True,False
3.05,8.5,fit_ok_best5,2.417440391712416e-06,True,False
3.05,9.0,fit_ok_best5,1.7963870421787615e-06,True,False
3.05,9.5,fit_ok_best5,1.3375390516216362e-06,True,False
3.05,10.0,fit_ok_best5,2.1947124407785403e-06,True,False
3.05,10.5,fit_ok_best5,1.8346789144042568e-06,True,False
3.05,11.0,fit_ok_best5,1.657591440051788e-06,True,False
3.05,11.5,fit_ok_best5,2.4949870907435304e-06,True,False
3.05,12.0,fit_ok_best5,3.3236215648732725e-06,True,False
3.05,12.5,fit_ok_best5,2.060493662199371e-06,True,False
3.05,13.0,fit_ok_best5,3.8264924695440436e-06,True,False
3.05,13.5,fit_ok_best5,4.355288543399216e-06,True,False
3.05,14.0,fit_ok_best5,9.79967177858679e-07,True,False
3.05,14.5,fit_ok_best5,8.667135573347307e-07,True,False
3.05,15.0,fit_ok_best5,9.267670452202042e-07,True,False
3.05,15.5,fit_ok_best5,7.328498954337208e-07,True,False
3.05,16.0,fit_ok_best5,7.18670095160785e-07,True,False
3.05,16.5,fit_ok_best5,1.8725405545679428e-06,True,False
3.05,17.0,fit_ok_best5,1.3743312521102729e-06,True,False
3.05,17.5,fit_ok_best5,2.3401434917444583e-06,True,False
3.05,18.0,fit_ok_best5,1.6781627694388277e-06,True,False
3.05,18.5,fit_ok_best5,3.102948308821542e-07,True,False
3.05,19.0,fit_ok_best5,6.910802286254848e-07,True,False
3.05,19.5,fit_ok_best5,6.746969740963935e-07,True,False
3.05,20.0,insufficient_clean_finite,,False,True
3.1,0.0,fit_ok_best5,7.444953230093355e-08,True,False
3.1,0.5,fit_ok_best5,8.805244438731257e-08,True,False
3.1,1.0,fit_ok_best5,1.137229813184667e-07,True,False
3.1,1.5,fit_ok_best5,1.7967795888577553e-07,True,False
3.1,2.0,fit_ok_best5,6.961432866361222e-07,True,False
3.1,2.5,fit_ok_best5,1.0533113638753842e-06,True,False
3.1,3.0,fit_ok_best5,1.193650223090092e-06,True,False
3.1,3.5,fit_ok_best5,0.000379071683015,True,False
3.1,4.0,fit_ok_best5,0.0004410811572667,True,False
3.1,4.5,fit_ok_best5,0.0004801685244154,True,False
3.1,5.0,fit_ok_best5,0.0004448388339123,True,False
3.1,5.5,fit_ok_best5,0.000759957321316,True,False
3.1,6.0,fit_ok_best5,0.0005288301784787,True,False
3.1,6.5,fit_ok_best5,1.0837662258668332e-05,True,False
3.1,7.0,fit_ok_best5,5.138331676010003e-06,True,False
3.1,7.5,fit_ok_best5,6.74605734778935e-06,True,False
3.1,8.0,fit_ok_best5,7.644393275079601e-06,True,False
3.1,8.5,fit_ok_best5,4.65677219223167e-06,True,False
3.1,9.0,fit_ok_best5,1.5341562584484743e-06,True,False
3.1,9.5,fit_ok_best5,2.0246482486070013e-06,True,False
3.1,10.0,fit_ok_best5,2.2535828149293383e-06,True,False
3.1,10.5,fit_ok_best5,2.069083760911185e-06,True,False
3.1,11.0,fit_ok_best5,1.645709920371416e-06,True,False
3.1,11.5,fit_ok_best5,2.374617148284577e-06,True,False
3.1,12.0,fit_ok_best5,2.8027927296925742e-06,True,False
3.1,12.5,fit_ok_best5,3.2357531267319843e-06,True,False
3.1,13.0,fit_ok_best5,2.0470429918054824e-06,True,False
3.1,13.5,fit_ok_best5,4.055175789766611e-06,True,False
3.1,14.0,fit_ok_best5,3.649280970502538e-06,True,False
3.1,14.5,fit_ok_best5,1.0779117229740405e-06,True,False
3.1,15.0,fit_ok_best5,9.09461241497572e-07,True,False
3.1,15.5,fit_ok_best5,1.1273187369043743e-06,True,False
3.1,16.0,fit_ok_best5,8.003519131080991e-07,True,False
3.1,16.5,fit_ok_best5,7.565935791023209e-07,True,False
3.1,17.0,fit_ok_best5,2.0224508598897076e-06,True,False
3.1,17.5,fit_ok_best5,1.3628322146880754e-06,True,False
3.1,18.0,fit_ok_best5,2.4916535693589144e-06,True,False
3.1,18.5,fit_ok_best5,1.8846143693143151e-06,True,False
3.1,19.0,fit_ok_best5,4.937618850827242e-07,True,False
3.1,19.5,insufficient_clean_finite,,False,True
3.1,20.0,insufficient_clean_finite,,False,True
3.1500000000000004,0.0,fit_ok_best5,1.1845580224441825e-07,True,False
3.1500000000000004,0.5,fit_ok_best5,8.069632142305125e-08,True,False
3.1500000000000004,1.0,fit_ok_best5,1.342828883806131e-07,True,False
3.1500000000000004,1.5,fit_ok_best5,2.2528238137066667e-07,True,False
3.1500000000000004,2.0,fit_ok_best5,4.303417619022012e-07,True,False
3.1500000000000004,2.5,fit_ok_best5,1.0414757814583647e-06,True,False
3.1500000000000004,3.0,fit_ok_best5,1.191134674700394e-06,True,False
3.1500000000000004,3.5,fit_ok_best5,1.2999491959261508e-06,True,False
3.1500000000000004,4.0,fit_ok_best5,0.0002006231811562,True,False
3.1500000000000004,4.5,fit_ok_best5,0.0002195949543836,True,False
3.1500000000000004,5.0,fit_ok_best5,0.0006066318277446,True,False
3.1500000000000004,5.5,fit_ok_best5,0.000524874642227,True,False
3.1500000000000004,6.0,fit_ok_best5,0.0007143704020182,True,False
3.1500000000000004,6.5,fit_ok_best5,0.0007203593129,True,False
3.1500000000000004,7.0,fit_ok_best5,4.247667175324848e-06,True,False
3.1500000000000004,7.5,fit_ok_best5,5.990642970408603e-06,True,False
3.1500000000000004,8.0,fit_ok_best5,7.503683914010771e-06,True,False
3.1500000000000004,8.5,fit_ok_best5,6.84337514211887e-06,True,False
3.1500000000000004,9.0,fit_ok_best5,3.4986518079199195e-06,True,False
3.1500000000000004,9.5,fit_ok_best5,1.593453313494915e-06,True,False
3.1500000000000004,10.0,fit_ok_best5,1.762278428949172e-06,True,False
3.1500000000000004,10.5,fit_ok_best5,2.200152205044612e-06,True,False
3.1500000000000004,11.0,fit_ok_best5,1.4220985203748674e-06,True,False
3.1500000000000004,11.5,fit_ok_best5,1.559874509756748e-06,True,False
3.1500000000000004,12.0,fit_ok_best5,3.117234609745729e-06,True,False
3.1500000000000004,12.5,fit_ok_best5,3.5008555082932917e-06,True,False
3.1500000000000004,13.0,fit_ok_best5,3.1995832902155538e-06,True,False
3.1500000000000004,13.5,fit_ok_best5,2.036648344180883e-06,True,False
3.1500000000000004,14.0,fit_ok_best5,4.255907568728811e-06,True,False
3.1500000000000004,14.5,fit_ok_best5,2.0920392389006356e-06,True,False
3.1500000000000004,15.0,fit_ok_best5,1.1716624202440998e-06,True,False
3.1500000000000004,15.5,fit_ok_best5,9.37887907582706e-07,True,False
3.1500000000000004,16.0,fit_ok_best5,1.1321662452384476e-06,True,False
3.1500000000000004,16.5,fit_ok_best5,8.788521788376717e-07,True,False
3.1500000000000004,17.0,fit_ok_best5,7.866237634498791e-07,True,False
3.1500000000000004,17.5,fit_ok_best5,2.188898465834114e-06,True,False
3.1500000000000004,18.0,fit_ok_best5,1.3190495407621843e-06,True,False
3.1500000000000004,18.5,fit_ok_best5,2.670353399159204e-06,True,False
3.1500000000000004,19.0,fit_ok_best5,2.09113484313776e-06,True,False
3.1500000000000004,19.5,insufficient_clean_finite,,False,True
3.1500000000000004,20.0,insufficient_clean_finite,,False,True
3.2,0.0,fit_ok_best5,1.8605266250377917e-07,True,False
3.2,0.5,fit_ok_best5,1.3387885793352741e-07,True,False
3.2,1.0,fit_ok_best5,1.0719596266606229e-07,True,False
3.2,1.5,fit_ok_best5,1.750159464818007e-07,True,False
3.2,2.0,fit_ok_best5,2.700301769516568e-07,True,False
3.2,2.5,fit_ok_best5,9.32153311810002e-07,True,False
3.2,3.0,fit_ok_best5,1.211663158155078e-06,True,False
3.2,3.5,fit_ok_best5,1.2865209857485415e-06,True,False
3.2,4.0,fit_ok_best5,0.0002572523015109,True,False
3.2,4.5,fit_ok_best5,0.0003048870360237,True,False
3.2,5.0,fit_ok_best5,0.0003239117999471,True,False
3.2,5.5,fit_ok_best5,0.0002631073631261,True,False
3.2,6.0,fit_ok_best5,0.0005683372013423,True,False
3.2,6.5,fit_ok_best5,0.0004958439896839,True,False
3.2,7.0,fit_ok_best5,2.2569963208993773e-05,True,False
3.2,7.5,fit_ok_best5,4.797467905619865e-06,True,False
3.2,8.0,fit_ok_best5,6.673818077820416e-06,True,False
3.2,8.5,fit_ok_best5,8.510936081507187e-06,True,False
3.2,9.0,fit_ok_best5,5.925929248350112e-06,True,False
3.2,9.5,fit_ok_best5,2.3491896678850124e-06,True,False
3.2,10.0,fit_ok_best5,1.985429534493873e-06,True,False
3.2,10.5,fit_ok_best5,1.2885909570185498e-06,True,False
3.2,11.0,fit_ok_best5,2.3793551369774637e-06,True,False
3.2,11.5,fit_ok_best5,2.4360299224308755e-06,True,False
3.2,12.0,fit_ok_best5,1.6439315579956771e-06,True,False
3.2,12.5,fit_ok_best5,3.121086245040067e-06,True,False
3.2,13.0,fit_ok_best5,4.378369372020747e-06,True,False
3.2,13.5,fit_ok_best5,3.2106644809980313e-06,True,False
3.2,14.0,fit_ok_best5,4.082185512324581e-06,True,False
3.2,14.5,fit_ok_best5,4.4369459455587105e-06,True,False
3.2,15.0,fit_ok_best5,1.296623138884703e-06,True,False
3.2,15.5,fit_ok_best5,1.2554795523088511e-06,True,False
3.2,16.0,fit_ok_best5,9.58602974388146e-07,True,False
3.2,16.5,fit_ok_best5,1.0973825002779093e-06,True,False
3.2,17.0,fit_ok_best5,9.715072129019809e-07,True,False
3.2,17.5,fit_ok_best5,8.142373719020732e-07,True,False
3.2,18.0,fit_ok_best5,2.3645133194079053e-06,True,False
3.2,18.5,fit_ok_best5,1.263396886439254e-06,True,False
3.2,19.0,fit_ok_best5,2.890685488236174e-06,True,False
3.2,19.5,insufficient_clean_finite,,False,True
3.2,20.0,insufficient_clean_finite,,False,True
3.25,0.0,fit_ok_best5,3.10821937434493e-07,True,False
3.25,0.5,fit_ok_best5,2.0565480390694115e-07,True,False
3.25,1.0,fit_ok_best5,8.825553479515368e-08,True,False
3.25,1.5,fit_ok_best5,1.475417252807532e-07,True,False
3.25,2.0,fit_ok_best5,2.1202436764884249e-07,True,False
3.25,2.5,fit_ok_best5,6.785233061256298e-07,True,False
3.25,3.0,fit_ok_best5,1.1841582442836967e-06,True,False
3.25,3.5,fit_ok_best5,1.3303341291180908e-06,True,False
3.25,4.0,fit_ok_best5,1.3571198200389618e-06,True,False
3.25,4.5,fit_ok_best5,0.0003707924490875,True,False
3.25,5.0,fit_ok_best5,0.0004273783269509,True,False
3.25,5.5,fit_ok_best5,0.0004407936323908,True,False
3.25,6.0,fit_ok_best5,0.0003291043172519,True,False
3.25,6.5,fit_ok_best5,0.000515214630311,True,False
3.25,7.0,fit_ok_best5,0.0003587587419712,True,False
3.25,7.5,fit_ok_best5,1.117328982574918e-05,True,False
3.25,8.0,fit_ok_best5,5.2175911329409e-06,True,False
3.25,8.5,fit_ok_best5,7.397350263733179e-06,True,False
3.25,9.0,fit_ok_best5,8.21420643378625e-06,True,False
3.25,9.5,fit_ok_best5,4.950824299390706e-06,True,False
3.25,10.0,fit_ok_best5,1.5725858347098804e-06,True,False
3.25,10.5,fit_ok_best5,2.21446699132071e-06,True,False
3.25,11.0,fit_ok_best5,2.1130935869562015e-06,True,False
3.25,11.5,fit_ok_best5,2.725827668689471e-06,True,False
3.25,12.0,fit_ok_best5,2.3080346275614635e-06,True,False
3.25,12.5,fit_ok_best5,2.029497210539592e-06,True,False
3.25,13.0,fit_ok_best5,3.1844453000808984e-06,True,False
3.25,13.5,fit_ok_best5,4.382240867307796e-06,True,False
3.25,14.0,fit_ok_best5,3.263595779130734e-06,True,False
3.25,14.5,fit_ok_best5,4.301260637825123e-06,True,False
3.25,15.0,fit_ok_best5,4.602519366127436e-06,True,False
3.25,15.5,fit_ok_best5,1.7326529947597342e-06,True,False
3.25,16.0,fit_ok_best5,1.334741685370486e-06,True,False
3.25,16.5,fit_ok_best5,9.791879074081464e-07,True,False
3.25,17.0,fit_ok_best5,1.0545091046844615e-06,True,False
3.25,17.5,fit_ok_best5,1.0812125367962267e-06,True,False
3.25,18.0,fit_ok_best5,8.481289595407915e-07,True,False
3.25,18.5,fit_ok_best5,2.53811897237525e-06,True,False
3.25,19.0,insufficient_clean_finite,,False,True
3.25,19.5,insufficient_clean_finite,,False,True
3.25,20.0,insufficient_clean_finite,,False,True
3.3,0.0,fit_ok_best5,3.8254614044175587e-07,True,False
3.3,0.5,fit_ok_best5,3.319840332220767e-07,True,False
3.3,1.0,fit_ok_best5,1.8381995995696392e-07,True,False
3.3,1.5,fit_ok_best5,1.6424682856201574e-07,True,False
3.3,2.0,fit_ok_best5,2.7062629080392e-07,True,False
3.3,2.5,fit_ok_best5,4.5021726526819307e-07,True,False
3.3,3.0,fit_ok_best5,1.212985948047768e-06,True,False
3.3,3.5,fit_ok_best5,1.354108626246876e-06,True,False
3.3,4.0,fit_ok_best5,1.3970211458534806e-06,True,False
3.3,4.5,fit_ok_best5,0.0004209611922276,True,False
3.3,5.0,fit_ok_best5,0.0005037398025513,True,False
3.3,5.5,fit_ok_best5,0.0005678726557442,True,False
3.3,6.0,fit_ok_best5,0.0005658053938704,True,False
3.3,6.5,fit_ok_best5,0.0003595877389609,True,False
3.3,7.0,fit_ok_best5,0.0010512829963696,True,False
3.3,7.5,fit_ok_best5,5.390326412075198e-05,True,False
3.3,8.0,fit_ok_best5,4.693296187194857e-06,True,False
3.3,8.5,fit_ok_best5,6.117105914336086e-06,True,False
3.3,9.0,fit_ok_best5,8.259077911214454e-06,True,False
3.3,9.5,fit_ok_best5,7.465253508645035e-06,True,False
3.3,10.0,fit_ok_best5,3.916413417702081e-06,True,False
3.3,10.5,fit_ok_best5,1.6115977438127784e-06,True,False
3.3,11.0,fit_ok_best5,2.364527266604349e-06,True,False
3.3,11.5,fit_ok_best5,2.585414771594684e-06,True,False
3.3,12.0,fit_ok_best5,2.5233874526967584e-06,True,False
3.3,12.5,fit_ok_best5,2.22986065171977e-06,True,False
3.3,13.0,fit_ok_best5,2.812589278976058e-06,True,False
3.3,13.5,fit_ok_best5,3.302652119022864e-06,True,False
3.3,14.0,fit_ok_best5,4.416950521251605e-06,True,False
3.3,14.5,fit_ok_best5,3.35259505321771e-06,True,False
3.3,15.0,fit_ok_best5,4.445714141598293e-06,True,False
3.3,15.5,fit_ok_best5,4.75544212425208e-06,True,False
3.3,16.0,fit_ok_best5,1.963353103529738e-06,True,False
3.3,16.5,fit_ok_best5,1.415293829091706e-06,True,False
3.3,17.0,fit_ok_best5,1.0078589944619174e-06,True,False
3.3,17.5,fit_ok_best5,1.005653721817618e-06,True,False
3.3,18.0,fit_ok_best5,1.2098356347289548e-06,True,False
3.3,18.5,fit_ok_best5,8.989300213868721e-07,True,False
3.3,19.0,insufficient_clean_finite,,False,True
3.3,19.5,insufficient_clean_finite,,False,True
3.3,20.0,insufficient_clean_finite,,False,True
3.35,0.0,fit_ok_best5,4.489080202948015e-07,True,False
3.35,0.5,fit_ok_best5,4.0393984559051434e-07,True,False
3.35,1.0,fit_ok_best5,2.6618381908095925e-07,True,False
3.35,1.5,fit_ok_best5,1.0345397937370237e-07,True,False
3.35,2.0,fit_ok_best5,1.792746024297145e-07,True,False
3.35,2.5,fit_ok_best5,2.751405113499e-07,True,False
3.35,3.0,fit_ok_best5,1.019523790466268e-06,True,False
3.35,3.5,fit_ok_best5,1.4531108524330489e-06,True,False
3.35,4.0,fit_ok_best5,1.5234123254468906e-06,True,False
3.35,4.5,fit_ok_best5,0.0001756599625657,True,False
3.35,5.0,fit_ok_best5,0.0002296475687683,True,False
3.35,5.5,fit_ok_best5,0.0002680609364026,True,False
3.35,6.0,fit_ok_best5,0.0002590148894472,True,False
3.35,6.5,fit_ok_best5,0.0006899865974648,True,False
3.35,7.0,fit_ok_best5,0.001042757548183,True,False
3.35,7.5,fit_ok_best5,0.0007408814662737,True,False
3.35,8.0,fit_ok_best5,1.9377022023577e-05,True,False
3.35,8.5,fit_ok_best5,5.428166250524553e-06,True,False
3.35,9.0,fit_ok_best5,6.919004531306584e-06,True,False
3.35,9.5,fit_ok_best5,9.272523317776353e-06,True,False
3.35,10.0,fit_ok_best5,6.676726503952928e-06,True,False
3.35,10.5,fit_ok_best5,2.8580586841326266e-06,True,False
3.35,11.0,fit_ok_best5,2.0434281396158293e-06,True,False
3.35,11.5,fit_ok_best5,1.663452531166564e-06,True,False
3.35,12.0,fit_ok_best5,2.5966901458515597e-06,True,False
3.35,12.5,fit_ok_best5,1.461636051217498e-06,True,False
3.35,13.0,fit_ok_best5,2.2038175198573702e-06,True,False
3.35,13.5,fit_ok_best5,2.8435199376985855e-06,True,False
3.35,14.0,fit_ok_best5,3.467534004516018e-06,True,False
3.35,14.5,fit_ok_best5,4.483231987114939e-06,True,False
3.35,15.0,fit_ok_best5,3.4718115153544302e-06,True,False
3.35,15.5,fit_ok_best5,4.5834494503360676e-06,True,False
3.35,16.0,fit_ok_best5,4.898003085556988e-06,True,False
3.35,16.5,fit_ok_best5,1.8199339069075536e-06,True,False
3.35,17.0,fit_ok_best5,1.501612025934856e-06,True,False
3.35,17.5,fit_ok_best5,1.0525992348552306e-06,True,False
3.35,18.0,fit_ok_best5,9.550037610940138e-07,True,False
3.35,18.5,fit_ok_best5,4.185168187373501e-06,True,False
3.35,19.0,insufficient_clean_finite,,False,True
3.35,19.5,insufficient_clean_finite,,False,True
3.35,20.0,insufficient_clean_finite,,False,True
3.4000000000000004,0.0,fit_ok_best5,5.062745247740339e-07,True,False
3.4000000000000004,0.5,fit_ok_best5,4.681929371334465e-07,True,False
3.4000000000000004,1.0,fit_ok_best5,3.469818173691477e-07,True,False
3.4000000000000004,1.5,fit_ok_best5,1.4853588911768254e-07,True,False
3.4000000000000004,2.0,fit_ok_best5,2.1763492202773454e-07,True,False
3.4000000000000004,2.5,fit_ok_best5,2.207939495431623e-07,True,False
3.4000000000000004,3.0,fit_ok_best5,7.290757916458278e-07,True,False
3.4000000000000004,3.5,fit_ok_best5,1.5442718363856248e-06,True,False
3.4000000000000004,4.0,fit_ok_best5,1.6460164909047435e-06,True,False
3.4000000000000004,4.5,fit_ok_best5,1.5743038539581008e-06,True,False
3.4000000000000004,5.0,fit_ok_best5,0.0002874038384527,True,False
3.4000000000000004,5.5,fit_ok_best5,0.0003546625942845,True,False
3.4000000000000004,6.0,fit_ok_best5,0.0003979615316025,True,False
3.4000000000000004,6.5,fit_ok_best5,0.0003693790172227,True,False
3.4000000000000004,7.0,fit_ok_best5,0.0007939724762322,True,False
3.4000000000000004,7.5,fit_ok_best5,0.0008837004870106,True,False
3.4000000000000004,8.0,fit_ok_best5,0.0001300927820838,True,False
3.4000000000000004,8.5,fit_ok_best5,1.2626056870475342e-05,True,False
3.4000000000000004,9.0,fit_ok_best5,5.241912551721413e-06,True,False
3.4000000000000004,9.5,fit_ok_best5,7.704629914196417e-06,True,False
3.4000000000000004,10.0,fit_ok_best5,9.271158010667996e-06,True,False
3.4000000000000004,10.5,fit_ok_best5,5.8834319431921365e-06,True,False
3.4000000000000004,11.0,fit_ok_best5,1.940554666196619e-06,True,False
3.4000000000000004,11.5,fit_ok_best5,2.3897253999943105e-06,True,False
3.4000000000000004,12.0,fit_ok_best5,1.3905176856754628e-06,True,False
3.4000000000000004,12.5,fit_ok_best5,2.716445736763664e-06,True,False
3.4000000000000004,13.0,fit_ok_best5,1.8332551521879704e-06,True,False
3.4000000000000004,13.5,fit_ok_best5,2.2310698371426686e-06,True,False
3.4000000000000004,14.0,fit_ok_best5,3.2554117553661323e-06,True,False
3.4000000000000004,14.5,fit_ok_best5,3.667535156891028e-06,True,False
3.4000000000000004,15.0,fit_ok_best5,4.579954073892821e-06,True,False
3.4000000000000004,15.5,fit_ok_best5,3.615611282158403e-06,True,False
3.4000000000000004,16.0,fit_ok_best5,4.718664982863211e-06,True,False
3.4000000000000004,16.5,fit_ok_best5,5.032244371642454e-06,True,False
3.4000000000000004,17.0,fit_ok_best5,1.835495603224968e-06,True,False
3.4000000000000004,17.5,fit_ok_best5,1.596616175001476e-06,True,False
3.4000000000000004,18.0,fit_ok_best5,1.1198718305721142e-06,True,False
3.4000000000000004,18.5,insufficient_clean_finite,,False,True
3.4000000000000004,19.0,insufficient_clean_finite,,False,True
3.4000000000000004,19.5,insufficient_clean_finite,,False,True
3.4000000000000004,20.0,insufficient_clean_finite,,False,True
3.45,0.0,fit_ok_best5,4.3826233092665043e-07,True,False
3.45,0.5,fit_ok_best5,4.5220255193188196e-07,True,False
3.45,1.0,fit_ok_best5,4.200159359369368e-07,True,False
3.45,1.5,fit_ok_best5,2.3322430256759586e-07,True,False
3.45,2.0,fit_ok_best5,1.8572240384816626e-07,True,False
3.45,2.5,fit_ok_best5,2.405252155412006e-07,True,False
3.45,3.0,fit_ok_best5,4.782476832397486e-07,True,False
3.45,3.5,fit_ok_best5,1.4622724058664568e-06,True,False
3.45,4.0,fit_ok_best5,1.8421622428056956e-06,True,False
3.45,4.5,fit_ok_best5,1.8339585726790735e-06,True,False
3.45,5.0,fit_ok_best5,0.0003329765183785,True,False
3.45,5.5,fit_ok_best5,0.0004211973370868,True,False
3.45,6.0,fit_ok_best5,0.0005015925821734,True,False
3.45,6.5,fit_ok_best5,0.0005459252402121,True,False
3.45,7.0,fit_ok_best5,0.0004791768127057,True,False
3.45,7.5,fit_ok_best5,0.0008331019843588,True,False
3.45,8.0,fit_ok_best5,0.0009093247330509,True,False
3.45,8.5,fit_ok_best5,4.227502469059435e-05,True,False
3.45,9.0,fit_ok_best5,5.143248634039816e-06,True,False
3.45,9.5,fit_ok_best5,6.001436874558789e-06,True,False
3.45,10.0,fit_ok_best5,8.54440622818663e-06,True,False
3.45,10.5,fit_ok_best5,8.659254628438317e-06,True,False
3.45,11.0,fit_ok_best5,5.071304251041904e-06,True,False
3.45,11.5,fit_ok_best5,1.5142873262659146e-06,True,False
3.45,12.0,fit_ok_best5,2.5777684227825243e-06,True,False
3.45,12.5,fit_ok_best5,2.025563302936237e-06,True,False
3.45,13.0,fit_ok_best5,2.9552339131492787e-06,True,False
3.45,13.5,fit_ok_best5,2.751336008329537e-06,True,False
3.45,14.0,fit_ok_best5,2.311314794052228e-06,True,False
3.45,14.5,fit_ok_best5,3.964971493198017e-06,True,False
3.45,15.0,fit_ok_best5,3.887563982157407e-06,True,False
3.45,15.5,fit_ok_best5,4.705408985686964e-06,True,False
3.45,16.0,fit_ok_best5,3.7790489394136294e-06,True,False
3.45,16.5,fit_ok_best5,4.852406554306819e-06,True,False
3.45,17.0,fit_ok_best5,5.160051961355448e-06,True,False
3.45,17.5,fit_ok_best5,1.949464946356543e-06,True,False
3.45,18.0,fit_ok_best5,1.7017869964425135e-06,True,False
3.45,18.5,insufficient_clean_finite,,False,True
3.45,19.0,insufficient_clean_finite,,False,True
3.45,19.5,insufficient_clean_finite,,False,True
3.45,20.0,insufficient_clean_finite,,False,True
3.5,0.0,fit_ok_best5,3.822818374059334e-07,True,False
3.5,0.5,fit_ok_best5,3.9589497875623635e-07,True,False
3.5,1.0,fit_ok_best5,3.808135802108862e-07,True,False
3.5,1.5,fit_ok_best5,3.205120719892684e-07,True,False
3.5,2.0,fit_ok_best5,1.4031075228741386e-07,True,False
3.5,2.5,fit_ok_best5,1.815991222896972e-07,True,False
3.5,3.0,fit_ok_best5,2.4055272600677797e-07,True,False
3.5,3.5,fit_ok_best5,1.108258355277411e-06,True,False
3.5,4.0,fit_ok_best5,2.0175753186616763e-06,True,False
3.5,4.5,fit_ok_best5,2.097959400075406e-06,True,False
3.5,5.0,fit_ok_best5,1.8989866100082968e-06,True,False
3.5,5.5,fit_ok_best5,0.0004715514868362,True,False
3.5,6.0,fit_ok_best5,0.0005775062719543,True,False
3.5,6.5,fit_ok_best5,0.0006708666684693,True,False
3.5,7.0,fit_ok_best5,0.0007095602141636,True,False
3.5,7.5,fit_ok_best5,0.0005700056969589,True,False
3.5,8.0,fit_ok_best5,0.0006922755500144,True,False
3.5,8.5,fit_ok_best5,0.006950278843725,True,False
3.5,9.0,fit_ok_best5,1.8842014794419396e-05,True,False
3.5,9.5,fit_ok_best5,7.010384986463896e-06,True,False
3.5,10.0,fit_ok_best5,6.799717003595139e-06,True,False
3.5,10.5,fit_ok_best5,9.465107333980696e-06,True,False
3.5,11.0,fit_ok_best5,8.044763855914362e-06,True,False
3.5,11.5,fit_ok_best5,4.222710329251309e-06,True,False
3.5,12.0,fit_ok_best5,1.74514567739978e-06,True,False
3.5,12.5,fit_ok_best5,2.6798739456007757e-06,True,False
3.5,13.0,fit_ok_best5,2.764839231440765e-06,True,False
3.5,13.5,fit_ok_best5,3.310489788008782e-06,True,False
3.5,14.0,fit_ok_best5,3.2013173288632294e-06,True,False
3.5,14.5,fit_ok_best5,2.44115366922448e-06,True,False
3.5,15.0,fit_ok_best5,4.242824296028051e-06,True,False
3.5,15.5,fit_ok_best5,4.109618846514237e-06,True,False
3.5,16.0,fit_ok_best5,4.8579025353760785e-06,True,False
3.5,16.5,fit_ok_best5,3.958576875975237e-06,True,False
3.5,17.0,fit_ok_best5,4.985529994832486e-06,True,False
3.5,17.5,fit_ok_best5,5.283192639115892e-06,True,False
3.5,18.0,insufficient_clean_finite,,False,True
3.5,18.5,insufficient_clean_finite,,False,True
3.5,19.0,insufficient_clean_finite,,False,True
3.5,19.5,insufficient_clean_finite,,False,True
3.5,20.0,insufficient_clean_finite,,False,True
3.55,0.0,fit_ok_best5,2.703936647470004e-07,True,False
3.55,0.5,fit_ok_best5,2.823553550405702e-07,True,False
3.55,1.0,fit_ok_best5,3.153131534245465e-07,True,False
3.55,1.5,fit_ok_best5,3.562882256526698e-07,True,False
3.55,2.0,fit_ok_best5,1.873130219317011e-07,True,False
3.55,2.5,fit_ok_best5,1.3124300267265185e-07,True,False
3.55,3.0,fit_ok_best5,1.1792000100688473e-07,True,False
3.55,3.5,fit_ok_best5,7.516410574978391e-07,True,False
3.55,4.0,fit_ok_best5,1.9953431697321575e-06,True,False
3.55,4.5,fit_ok_best5,2.4216186419197147e-06,True,False
3.55,5.0,fit_ok_best5,3.570034529181295e-06,True,False
3.55,5.5,fit_ok_best5,0.0005088828976008,True,False
3.55,6.0,fit_ok_best5,0.0002671618500642,True,False
3.55,6.5,fit_ok_best5,0.0003276192779135,True,False
3.55,7.0,fit_ok_best5,0.0003478492353818,True,False
3.55,7.5,fit_ok_best5,0.0008837103526488,True,False
3.55,8.0,fit_ok_best5,0.0006021766663152,True,False
3.55,8.5,fit_ok_best5,0.0009663890949406,True,False
3.55,9.0,fit_ok_best5,9.23998178008108e-05,True,False
3.55,9.5,fit_ok_best5,1.4815982608066246e-05,True,False
3.55,10.0,fit_ok_best5,5.632470091415109e-06,True,False
3.55,10.5,fit_ok_best5,7.555449482157789e-06,True,False
3.55,11.0,fit_ok_best5,1.0462925304664937e-05,True,False
3.55,11.5,fit_ok_best5,7.47097208263806e-06,True,False
3.55,12.0,fit_ok_best5,3.354192863913832e-06,True,False
